OriginRegion, DestinationRegion, EventName, IndustryCode, IndustryDescription, ImpactType, Output, Employment, WageAndSalaryEmployment, ProprietorEmployment, EmployeeCompensation, ProprietorIncome, TaxesOnProductionAndImports, OtherPropertyIncome, TagName
MISSING COUNTY,Montana (2024),MISSING COUNTY,504,"Grantmaking, giving, and social advocacy organizations",Indirect,0.606461073419896,3.1866606647958577E-06,2.8268704542960005E-06,3.5979021049985764E-07,0.2141516760005671,0.007820683669785767,0.004447256315157727,0.055235755141760136,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,505,Business and professional associations,Indirect,205.04619521109856,0.0008740091677034172,0.000757589940447762,0.00011641922725565516,69.62052371097158,2.6298789403085827,2.3089358513758262,18.917089685883806,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,506,Labor and civic organizations,Indirect,1.0883109192803542,9.456100486012681E-06,8.856175489830813E-06,5.999249961818677E-07,0.3692339023629927,0.01315938983465614,0.008982179871216241,0.06725631603691899,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,508,Postal service,Indirect,1064.5077290516042,0.007802228855275288,0.007802228855275288,0,824.7202602872849,0,0,61.21194701557187,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,509,Federal electric utilities,Indirect,194.26827173580827,0.0001123249597898553,0.0001123249597898553,0,20.92463609828329,0,0,-2.131750513348742,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,510,Other federal government enterprises,Indirect,7.216253983342894,0.00019104111574232355,0.00019104111574232355,0,38.67036665947941,0,-237.15593848942714,85.4056497044991,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,513,Other state government enterprises,Indirect,17.295591194902055,4.821431330577514E-05,4.821431330577514E-05,0,4.924627609862465,0,-0.031727106627158226,0.08546299785636012,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,514,Local government passenger transit,Indirect,69.91501475386083,0.0013122238259983777,0.0013122238259983777,0,83.02044529756338,0,0,-70.26856897327195,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,515,Local government electric utilities,Indirect,61.74601294574902,7.662883658976673E-05,7.662883658976673E-05,0,12.724711197554823,0,0,2.3838501096364992,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,516,Other local government enterprises,Indirect,664.9472224128878,0.0016159246667531233,0.0016159246667531233,0,131.62150573070278,0,-39.14107918720895,104.37929376858185,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,1,Oilseed farming,Induced,0.8694452689465479,1.3261704208802897E-06,2.5316006194394234E-07,1.0730103589363475E-06,0.016938664739583394,0.13633606528815784,0.0508593250044088,0.507222924925595,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,2,Grain farming,Induced,93.23878127009158,0.0001884814435157795,3.1655294842854946E-05,0.00015682614867292455,2.7971857731888607,8.512055404841725,-3.8223851149888066,6.236176269920889,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,3,Vegetable and melon farming,Induced,150.23557250486544,0.0006887728023580455,0.00043449348661999646,0.0002542793157380491,16.022774151094367,37.97304880731095,6.619894569683087,29.609108988921935,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,4,Fruit farming,Induced,8.827060777917065,6.183671593830016E-05,3.6730375495848325E-05,2.510634044245183E-05,1.1337861485167753,4.959388277553192,0.3855822643308403,1.6670995064501655,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,5,Tree nut farming,Induced,0.01762900961683457,1.1495308435885093E-07,0,1.1495308435885093E-07,0,0.014751639923436864,0.002148686028514052,0,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,6,"Greenhouse, nursery, and floriculture production",Induced,36.114467846861366,0.0002231905974641026,0.00019586670736329234,2.7323890100810253E-05,9.822466138679067,4.659157382158733,0.7480889399660109,2.2422805177858165,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,9,Sugarcane and sugar beet farming,Induced,6.832629820938405,1.528645347209422E-05,8.728374336402064E-06,6.5580791356921565E-06,0.8835944194992619,0.5562359712077249,-0.000659543768934801,1.0535466922722057,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,10,All other crop farming,Induced,42.10748003470611,0.0005780177695619493,5.741170500704462E-05,0.0005206060645549047,6.461921089929059,4.515901520293221,-0.010889908415222279,2.2353528042350117,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",Induced,55.36500128087471,0.0003124613799225681,4.768094640432499E-05,0.0002647804335182431,1.5288125286791596,8.347450391233597,1.9906734128364287,17.68636969930652,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,12,Dairy cattle and milk production,Induced,29.144933345260522,7.57293121150644E-05,5.779592360851036E-05,1.793338850655404E-05,1.5994336893866854,3.858764772920881,1.8145310917667978,1.538097302609467,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,13,Poultry and egg production,Induced,46.758366650441154,3.8048859881410364E-05,2.1586447633952955E-05,1.6462412247457412E-05,1.6938172438315342,0.9273386082981709,2.448731273527101,1.1198913681310898,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,14,"Animal production, except cattle and poultry and eggs",Induced,82.1170702172813,0.0006347957907418238,0.00011888432325411454,0.0005159114674877093,7.299443634753413,26.75506825836832,3.314526683452148,40.22375853091048,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,15,"Forestry, forest products, and timber tract production",Induced,0.12899028179258176,1.5594987756421746E-06,8.535010377572658E-07,7.059977378849091E-07,0.06077838000144637,0.032593821134167845,0.01146420402119507,0.015513659628582263,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,16,Commercial logging,Induced,2.0504297985187883,2.3141440958155845E-05,1.1747982132200617E-05,1.1393458825955226E-05,1.0034481454336686,0.5392446699615031,0.09600344691359991,-0.0005307674493659695,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,17,Commercial fishing,Induced,9.875200130416843,0.0004922440646712316,2.9319612663681044E-06,0.0004893121034048634,0.44292368756464706,6.990282578931489,5.674977562713816,-3.3055876314816612,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,18,Commercial hunting and trapping,Induced,13.122109790376596,6.911601111212303E-05,2.5342082649047694E-06,6.658180284721825E-05,0.1462602860319342,9.779903665158406,1.3675439950423476,1.3730980664617185,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,19,Support activities for agriculture and forestry,Induced,26.57301564042701,0.0004059423683905385,0.00020480076313465656,0.00020114160525588196,24.8355815603758,0.994345159818166,0.8622884405500173,-0.14778920487049474,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,20,Oil and gas extraction,Induced,197.91733137139732,0.0003308559954393432,4.8229951859672715E-05,0.0002826260435796705,8.329585755870012,25.495719069512624,22.141271931717885,9.448891829009385,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,21,Coal mining,Induced,23.343077253393915,2.9114899294845645E-05,2.056554500832529E-05,8.549354286520355E-06,3.4035984661691727,2.4235328193180306,2.3159640127719987,4.796054254986335,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,22,"Copper, nickel, lead, and zinc mining",Induced,33.41304225661852,4.882296024840636E-05,3.5580323882471855E-05,1.3242636365934499E-05,5.64833696165008,2.0193433878273863,3.8556671884053735,6.428824553097491,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,24,Gold ore and silver ore mining,Induced,1.2691802632325744,9.440743244684749E-07,6.384404000506183E-07,3.0563392441785656E-07,0.1310078025921474,0.5921208242855899,0.05487281578526479,0.051145296195935365,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,25,Other metal ore mining,Induced,0.14654392343717992,2.0464732195226471E-07,1.5903269028079204E-07,4.561463167147265E-08,0.02835232279252061,0.008255614186696106,0.016483175067322036,0.0460108913134472,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,26,Stone mining and quarrying,Induced,13.952842845869732,3.4537676973821054E-05,3.126238873951935E-05,3.275288234301707E-06,2.831942342738975,0.5807322337131424,1.3765053481572476,2.5255011186419063,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,27,Sand and gravel mining,Induced,5.687546044359996,1.694289870287069E-05,1.5503620827673094E-05,1.4392778751975912E-06,1.691649515006652,0.38327102590138085,0.5034753369801288,0.5018107883134292,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,29,Other nonmetallic mineral mining and quarrying,Induced,1.4802577833741377,4.025387285082258E-06,3.3646984900043694E-06,6.606887950778889E-07,0.4888525965406751,0.13926301485473822,0.12009327384573555,0.16873405684216014,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,30,Drilling oil and gas wells,Induced,0.0014496849131725117,8.126582839249042E-09,5.263032668334718E-09,2.8635501709143243E-09,0.0006283352327360963,3.01875131455555E-05,6.426749264920728E-05,-6.305311946324855E-05,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,31,Support activities for oil and gas operations,Induced,0.5936074804183896,2.657082015908553E-06,1.6272815983372225E-06,1.0298004175713303E-06,0.19614589551458564,0.024686026666051956,0.04401066280448615,0.05012061647983559,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,32,Metal mining services,Induced,0.17288387661716403,6.20700200721139E-07,4.636694333085618E-07,1.5703076741257718E-07,0.05517358685366957,0.001702392194951154,0.005717887774869172,0.004086183834297834,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,33,Other nonmetallic minerals services,Induced,0.005622747773205786,1.816278237695481E-08,1.3779311380710905E-08,4.383470996243905E-09,0.0020578072317094147,5.5302718792301836E-05,0.0001574903333062347,-1.8522737122791516E-05,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,34,Electric power generation - Hydroelectric,Induced,111.75660730289361,9.265280129377696E-05,8.208959868875162E-05,1.0563202605025337E-05,23.52297743761311,-0.04481128021614051,10.525604679890028,19.221913179033383,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,35,Electric power generation - Fossil  fuel,Induced,465.6380255698598,0.00029541022187830926,0.0002761029057508529,1.9307316127456318E-05,48.66563495155329,-0.12167686982996762,42.51936994553377,91.81520396164672,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,37,Electric power generation - Solar,Induced,9.516157441654078,1.3758041481567212E-05,1.2999374395642417E-05,7.586670859247952E-07,2.287503421971638,-0.007575750174036647,0.8347590145915716,1.2492018254769648,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,38,Electric power generation - Wind,Induced,67.3050063135356,3.3296828217814074E-05,3.1324448401161776E-05,1.972379816652297E-06,5.601649978178674,-0.01125717526125706,9.181296297700115,20.002651132990337,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,40,Electric power generation - Biomass,Induced,0.8875294828099333,6.871708192466504E-07,6.871708192466504E-07,0,0.16760362314930388,0,0.07207421113255741,0.1752043717606637,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,41,Electric power generation - All other,Induced,0.05592505995173578,1.912064079922576E-06,1.70970157271521E-06,2.0236250720736572E-07,0.5615673031996794,-0.001583201298952699,0.014063929853756131,-1.07493451902222,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,42,Electric power transmission and distribution,Induced,1900.8722330052994,0.0013566799614618725,0.0012764535843391635,8.022637712270913E-05,199.67124282427045,-0.47796833308193715,97.46734930776537,289.7933865441306,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,43,Natural gas distribution,Induced,301.77585733489184,0.0004981118500056861,0.0004677026560299034,3.0409193975782827E-05,69.38019036081923,-0.14404505361012523,48.74529603143516,45.2103579548303,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,44,"Water, sewage and other systems",Induced,53.07718245910399,0.00022986737493873465,0.00022513138454791133,4.735990390823293E-06,12.255225660891183,-0.02767951808092832,4.948797175012808,2.8137909620137296,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,55,Maintenance and repair construction of nonresidential structures,Induced,580.6972288853675,0.0027578931013335075,0.0017506058977986194,0.0010072872035348885,164.85678570176063,63.4942258854207,5.298672016928558,27.87954002683131,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,56,Maintenance and repair construction of residential structures,Induced,694.896874757554,0.004430455065250443,0.0029129480951490577,0.0015175069701013854,250.4405803220552,89.46410879430783,7.4849063915918705,38.17320453911761,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,57,"Maintenance and repair construction of highways, streets, bridges, and tunnels",Induced,5.367908825010667,2.562955588697014E-05,1.626710559128039E-05,9.36245029568975E-06,1.5318285343450928,0.5901640745078518,0.050108634976550576,0.27945872053105036,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,59,Other animal food manufacturing,Induced,48.62828348252522,2.7909613354092383E-05,2.18031968772624E-05,6.106416476829985E-06,2.2228069136703397,0.05523094302532798,0.14722071107437615,0.7344493398857771,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,60,Flour milling,Induced,35.84297743004024,2.3836929074974557E-05,1.8305962255502627E-05,5.530966819471934E-06,2.18509917838136,0.05356220369984641,0.08844473030546099,0.9228216742326518,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,61,Rice milling,Induced,13.559887405747352,1.5602984726035635E-05,1.276957427305361E-05,2.833410452982027E-06,1.068783027782261,0.036988762531517214,0.02430776801447873,0.35543502209867733,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,62,Malt manufacturing,Induced,10.343118726921096,8.155627302835366E-06,5.945914608108841E-06,2.2097126947265254E-06,0.7158676901414346,0.017158280101060817,0.03290933221230691,0.30444700212968523,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,64,Soybean and other oilseed processing,Induced,4.612991485056588,6.213494093457349E-07,4.758309285380466E-07,1.4551848080768833E-07,0.040869615378461815,0.0011013946296663862,0.027888798125121666,0.047365165713658626,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,66,Breakfast cereal manufacturing,Induced,2.8772199515060453,3.097734347942264E-06,2.4441576485770627E-06,6.535766993652015E-07,0.18997982000183283,0.004499691357085337,0.006995389938068753,0.07507290692003774,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,67,Beet sugar manufacturing,Induced,18.08446524344508,2.8469268341973623E-05,2.2797205398339286E-05,5.672062943634338E-06,2.2165651778830453,0.04644528069064326,0.07324650676758312,0.613990562959212,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,69,Nonchocolate confectionery manufacturing,Induced,1.3967367914961406,2.919542864993752E-06,2.365372432086093E-06,5.541704329076587E-07,0.18806713700291472,0.0076668287047126915,0.0024944282307087936,0.008715278385048755,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,70,Chocolate and confectionery manufacturing from cacao beans,Induced,0.6500837152112026,1.0873619054614565E-06,9.132781355845338E-07,1.740837698769227E-07,0.06686924754017436,0.003921533174041522,0.0018909821234414982,0.0197888146892032,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,71,Confectionery manufacturing from purchased chocolate,Induced,1.9116351707648105,4.925068568978126E-06,4.4026359956620115E-06,5.224325733161144E-07,0.220871614251351,0.008537601094711446,0.003536910092990104,0.01869694794429676,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,73,Frozen specialties manufacturing,Induced,1.79807807291279,4.643540328645784E-06,4.130557438648234E-06,5.129828899975494E-07,0.1883132463019103,0.005421180230726779,0.0026505767139378806,0.027775678765084258,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,74,Canned fruits and vegetables manufacturing,Induced,0.7139153171132069,1.2354361105426948E-06,1.127200891852491E-06,1.08235218690204E-07,0.046767480679366626,0.0018528682767390784,0.00137412305012214,0.011478660535866296,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,75,Canned specialties,Induced,3.12531773468281,3.5558379526562764E-06,3.1892392378040056E-06,3.665987148522699E-07,0.13161413552268938,0.004587457227460121,0.004006174264362197,0.032852147738733496,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,77,Cheese manufacturing,Induced,1.8528743173578401,1.581105385005816E-06,1.1624514206275951E-06,4.186539643782211E-07,0.1268441012036189,0.0035503078227190005,0.0041631509654581275,0.03686213342279789,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,79,Fluid milk manufacturing,Induced,137.80069483123114,0.0001482809134245016,0.0001242164364685834,2.4064476955918207E-05,10.74796177602881,0.4187587252779567,0.30170593547335445,2.4457952321260157,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,81,Ice cream and frozen dessert manufacturing,Induced,1.0441108193394961,2.4483559656376586E-06,2.0473827803866217E-06,4.009731852510367E-07,0.16892570076371027,0.0063389717104008585,0.002069683553445136,0.022695091902561557,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,82,Frozen cakes and other pastries manufacturing,Induced,1.0430788358783984,3.9587254572079985E-06,3.590768435822483E-06,3.679570213855156E-07,0.17238917660292818,0.0179390907740903,0.005914856692436394,0.09124987545106167,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,83,Poultry processing,Induced,1.636381548983664,3.946480784188744E-06,3.1549169926228613E-06,7.915637915658832E-07,0.2844324894518967,0.010524920231455143,0.0032640371818985926,0.03841309232097878,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,84,"Animal, except poultry, slaughtering",Induced,24.622326917648444,3.259529298389591E-05,2.7770913751730923E-05,4.824379232164986E-06,1.395839776943988,0.03176672596051828,0.061181734317501464,0.23139427878478017,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,85,Meat processed from carcasses,Induced,57.7507065875386,9.881331311285364E-05,8.31422108724857E-05,1.5671102240367945E-05,5.043323754011692,0.1381680467019959,0.10971359138646256,0.3928544502849145,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,86,Rendering and meat byproduct processing,Induced,0.035222370801449104,4.059746778051452E-08,3.357335769970546E-08,7.024110080809053E-09,0.00352952416582167,0.00017357829929637428,9.411530445295151E-05,0.0011809656170172602,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,88,"Bread and bakery product, except frozen, manufacturing",Induced,60.0622197949503,0.000329095607106766,0.0002969359546010183,3.215965250574773E-05,14.958593346458532,1.027586293358536,0.3427194263911149,4.8176325449616435,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,89,Cookie and cracker manufacturing,Induced,7.667093712921455,2.4074728751499745E-05,2.011230157248555E-05,3.962427179014199E-06,1.4709234573760406,0.07186109711745958,0.027840672466108277,0.16575039066147335,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,90,"Dry pasta, mixes, and dough manufacturing",Induced,11.106066590284033,1.642956934539079E-05,1.3301081586910596E-05,3.1284877584801953E-06,1.1443644886915696,0.042880914512349426,0.04311162708002487,0.5376025720157477,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,91,Tortilla manufacturing,Induced,9.836366763099752,3.084208148656341E-05,2.7262467354555796E-05,3.5796141320076098E-06,1.7399094811319498,0.039140632303034516,0.02187698890164974,0.028773636056167066,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,92,Roasted nuts and peanut butter manufacturing,Induced,3.3845767122121995,5.0122441609181136E-06,5.0122441609181136E-06,0,0.4421158371200447,0,0,0.0971982084908932,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,93,Other snack food manufacturing,Induced,3.8971770685230975,6.559431999948174E-06,6.351194720854703E-06,2.0823727909347138E-07,0.4917482784948139,0.002510687655081439,0.004943394952777361,0.11021833265448157,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,94,Coffee and tea manufacturing,Induced,6.523157595781527,1.0321258803416963E-05,9.431484574224994E-06,8.897742291919707E-07,0.42020241609129916,0.01388862740990315,0.014800725553802898,0.10589511589595893,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,98,All other food manufacturing,Induced,2.856923701426487,6.2081766964575345E-06,5.34424911768635E-06,8.639275787711847E-07,0.33537927127849854,0.011373875580950535,0.004849100139073226,0.039073556519826164,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,99,Bottled and canned soft drinks and water,Induced,151.7245219109671,0.00022608198976420578,0.0002053271989661344,2.075479079807139E-05,14.02311401294158,0.05549367457387518,0.4271695669618254,4.3001260055077335,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,100,Manufactured ice,Induced,9.493116594944006,5.1529117916576854E-05,4.743926326508913E-05,4.089854651487722E-06,2.8072885105128464,0.009219732458423766,0.023941140358438917,-0.9449406263928235,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,101,Breweries,Induced,88.485786378771,0.0003254505184255816,0.00030726392678483426,1.8186591640747328E-05,13.130843274840037,0.034373736572077186,2.3315683838101893,2.57488485286235,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,102,Wineries,Induced,8.816297736408549,3.2970651914827125E-05,3.200059216043971E-05,9.700597543874174E-07,0.7264639265339807,0.0022616711848773975,0.08905676090156235,0.18721172838212652,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,103,Distilleries,Induced,1.8127136311702385,2.67515357216764E-06,2.4320335990371616E-06,2.431199731304785E-07,0.11856266708903679,0.00039123993185569855,0.1857047124132145,0.04860209460606209,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,104,Tobacco manufacturing,Induced,61.43701584831434,2.115751752242006E-05,1.8524751829594275E-05,2.6327656928257827E-06,1.370707850830166,0.0025039910810480486,8.074334845995962,4.1357643179083965,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,106,Broadwoven fabric mills,Induced,0.040871115088600835,1.5396487351296498E-07,1.2819391639838437E-08,1.4114548187312652E-07,0.0009925611112386503,0.0021511619455814187,0.0008659364470116622,-0.0002764332090307956,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,110,Textile and fabric finishing mills,Induced,0.002978728596410331,1.038623276292415E-08,1.7565541510698216E-09,8.629678611854329E-09,0.00014097308365335239,0.0001396843131040491,4.872390209925311E-05,-3.35217932482765E-05,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,113,Curtain and linen mills,Induced,0.008401642752757957,4.1493744217832666E-08,3.356509779574236E-08,7.9286464220903E-09,0.002178179236656569,0.0002796839477932862,0.00012916405747669473,-0.000348280840021156,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,114,Textile bag and canvas mills,Induced,0.2599048560883619,1.32335161342431E-06,1.0723021811441954E-06,2.510494322801147E-07,0.06567533056084686,0.007603435545569842,0.0025019127987653835,-0.00840513938646222,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,116,Other textile product mills,Induced,0.5891263386346831,3.8497979851389055E-06,3.3311234815972994E-06,5.186745035416064E-07,0.14330368269647345,0.01612356769590898,0.008667486896487914,-0.03910021202403511,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,118,Cut and sew apparel contractors,Induced,0.07055794850287363,2.832400418554765E-06,3.156825879476381E-07,2.5167178306071266E-06,0.010689012413692241,0.12139433301546626,0.0004053533028016826,-0.2549158896503586,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,119,Cut and sew apparel manufacturing (except contractors),Induced,0.05794487363268279,4.622294270492687E-07,1.0959284427128036E-07,3.5263658277798833E-07,0.0013745144103730726,0.016597835066300495,0.00021602803194527146,0.0002477956244797541,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,120,Apparel accessories and other apparel manufacturing,Induced,0.25792137211269195,1.5832382543135957E-06,1.881627064022416E-07,1.3950755479113542E-06,0.007171595161954685,0.14341560468316047,0.0005549765368021547,0.0007248441440399347,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,121,Leather and hide tanning and finishing,Induced,0.3165673682508219,1.3758049533252269E-06,4.944613725714896E-07,8.813435807537373E-07,0.02166786531316518,0.045676615184500766,0.0024692192766194933,0.008090527394655406,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,122,Footwear manufacturing,Induced,0.01054169883588539,6.553331081006076E-08,3.213403693116426E-08,3.33992738788965E-08,0.0006341140311802957,0.0009764718335071475,3.3202855188999475E-05,1.0846510810695303E-05,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,123,Other leather and allied product manufacturing,Induced,0.08432159750995515,5.073795450700733E-07,2.196376996286018E-07,2.877418454414714E-07,0.009184979209433869,0.0166526517435284,0.0002466118784307012,0.00021608118901831618,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,124,Sawmills,Induced,11.303344798418797,2.4498573619748213E-05,2.045594157369182E-05,4.042632046056388E-06,1.6296756730813766,0.19425927167112997,0.05964264038846685,0.4043079541129154,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,125,Wood preservation,Induced,1.5428655175909534,1.7142869019896494E-06,1.4417850437802664E-06,2.7250185820938305E-07,0.1091027021227686,0.01530411697864569,0.009455929470986342,0.10520712682110192,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,126,Veneer and plywood manufacturing,Induced,3.3239933948336957,7.89411688767116E-06,5.813056273745894E-06,2.0810606139252645E-06,0.7007853145642615,0.0873851244954926,0.019551999251754743,0.2823024827182539,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,127,Engineered wood member and truss manufacturing,Induced,2.966715156142846,6.928500131234911E-06,6.018891780538906E-06,9.096083506960051E-07,0.48225622698941717,0.06688206030230294,0.01138901585897172,0.11510597025770146,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,128,Reconstituted wood product manufacturing,Induced,3.8159573254503765,4.177966941145363E-06,3.3365564661796114E-06,8.41410474965751E-07,0.3697041635405082,0.050871067971256116,0.020205488817758806,0.3183278817252833,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,129,Wood windows and door manufacturing,Induced,5.759505199449275,1.8693061720228102E-05,1.673197173145295E-05,1.961089988775153E-06,0.8867892695621047,0.1246974374503598,0.031057474890265575,0.1920500097024454,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,130,"Cut stock, resawing lumber, and planing",Induced,4.045312215230994,1.0742545779772831E-05,9.31142601353683E-06,1.4311197662360023E-06,0.6112065735393438,0.06103712058218967,0.021317482003032066,0.24481445852567504,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,131,"Other millwork, including flooring",Induced,5.411884547828591,1.7083276427006382E-05,1.5328380396637593E-05,1.7548960303687881E-06,1.0358798411596024,0.11541765349968049,0.029251231503760147,0.27473993908486416,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,132,Wood container and pallet manufacturing,Induced,11.048662481983104,4.0146572536196206E-05,3.7099626964558915E-05,3.0469455716372896E-06,1.8123717498945169,0.1898318642474887,0.04967920820606339,0.3700279694195248,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,134,Prefabricated wood building manufacturing,Induced,5.644496021372437,1.5714565984643507E-05,1.3993218055152427E-05,1.721347929491079E-06,1.047024108183364,0.1006581534688959,0.024554373390483292,0.2802740449957732,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,135,All other miscellaneous wood product manufacturing,Induced,8.234531252233406,2.8177221464879846E-05,2.578432920146735E-05,2.392892263412495E-06,1.3336065066910296,0.14918465276196843,0.043193720744061956,0.334613860058384,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,139,Paperboard container manufacturing,Induced,0.28812378437106,4.52624860494997E-07,4.52624860494997E-07,0,0.04915069750543434,0,0.004173313669655257,0.00021665380657495816,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,144,Printing,Induced,67.77917351124424,0.0003210873361519694,0.0002624342553033358,5.865308084863355E-05,17.322850554273973,1.7596278496130282,0.7252126724470592,8.062391582301471,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,145,Support activities for printing,Induced,0.15349798257061512,1.0230788884965983E-06,8.289489086710221E-07,1.9412997982557634E-07,0.05298574097152099,0.004994523558627184,0.001506048624159592,0.017448627337858128,""
MISSING COUNTY,Montana (2024),MISSING COUNTY,146,Petroleum refineries,Induced,2633.1256427849985,0.00026871533157328195,0.0002475396214674624,2.1175710105819537E-05,63.83485156023898,3.113489322338063,19.292007472187144,265.40518031670103,""
