OriginRegion, DestinationRegion, EventName, IndustryCode, IndustryDescription, ImpactType, Output, Employment, WageAndSalaryEmployment, ProprietorEmployment, EmployeeCompensation, ProprietorIncome, TaxesOnProductionAndImports, OtherPropertyIncome, TagName
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,434,Video tape and disc rental,Indirect,8.814722383578829E-05,4.434713026499193E-10,3.8010508985135367E-10,6.336621279856564E-11,2.8610858703313102E-05,5.0563979960889346E-06,5.157492211974685E-06,8.945788712870173E-06,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,435,Commercial and industrial machinery and equipment rental and leasing,Indirect,26.91175904949912,5.784238089280661E-05,3.0253685383410504E-05,2.7588695509396096E-05,3.773108844059126,3.4213718386955465,0.8546313882441604,4.274004803490212,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,436,Lessors of nonfinancial intangible assets,Indirect,364.3508319477033,3.8403762471177E-05,2.2132389906000655E-05,1.6271372565176346E-05,3.1926711344270022,0.43162940018735485,3.650318520865713,209.43390030428165,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,437,Legal services,Indirect,123.69198902475758,0.0005328027164195902,0.0003989335181951689,0.00013386919822442134,49.75452288940189,5.765892315936341,0.2922875751966176,38.076190389308486,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,438,"Accounting, tax preparation, bookkeeping, and payroll services",Indirect,136.93004139959527,0.0009604158670681551,0.0007852245966842686,0.00017519127038388642,73.42797002388637,8.63565429528174,0.6584896754658343,16.080283701624076,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,439,"Architectural, engineering, and related services",Indirect,220.8839268701826,0.0011781659888236067,0.0008696782583226147,0.00030848773050099203,100.78808706223529,12.724528525236888,1.3300058428283825,20.797209104335366,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,440,Specialized design services,Indirect,19.325986461024662,6.661745946723317E-05,5.1261073697281373E-05,1.53563857699518E-05,5.004058047611312,0.6030125205155216,0.3191333670020942,7.423427101177749,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,441,Custom computer programming services,Indirect,502.7606545843372,0.0026520489300564383,0.001254018475374204,0.0013980304546822341,396.0359643359683,60.32409238636636,0.26868386004178396,-58.60534912480602,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,442,Computer systems design services,Indirect,85.43615237085807,0.00038690975785638003,0.0002137744600416556,0.00017313529781472442,47.649431326588456,6.907969213942727,0.27614829214618436,3.984277795032324,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,443,"Other computer related services, including facilities management",Indirect,8.399795298489192,3.694413936016668E-05,2.55851713469225E-05,1.1358968013244175E-05,3.863663640951008,0.48343750710845884,0.042379165632217025,0.9371904527190927,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,444,Management consulting services,Indirect,95.98741029129485,0.0006009893546771815,0.0004418167246805627,0.00015917262999661885,55.2407559737057,7.121030792546219,0.5303970115404274,2.945671946764349,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,445,Environmental and other technical consulting services,Indirect,43.44799899918656,0.00023978590331777554,0.0001875475489642658,5.223835435350978E-05,20.80562701203942,2.434149857581468,0.20520317250425704,1.5251449201832665,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,446,Scientific research and development services,Indirect,19.216184575541497,6.326007746628388E-05,4.784583470325821E-05,1.5414242763025653E-05,6.477616405557946,0.8495330055338677,0.11584746824158271,1.6148857764202535,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,447,"Advertising, public relations, and related services",Indirect,62.654470279323036,0.0002698803820423042,0.00019766296914831968,7.221741289398451E-05,17.137854111244657,2.63930353183689,0.47675259240051865,21.210664595033876,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,448,Photographic services,Indirect,154.5457949178184,0.00042078044298428564,0.0003634010166831677,5.737942630111793E-05,20.63145762246841,2.5464707760749,2.5991364943542252,70.81820842997054,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,449,Veterinary services,Indirect,0.00950818759167638,6.444609916496509E-08,5.641806798581969E-08,8.02803117914541E-09,0.0041407530819338595,0.0004741959381705604,4.013772094480856E-05,0.0022630486350292195,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,450,"All other miscellaneous professional, scientific, and technical services",Indirect,51.545522193185654,0.00011770081975923055,7.802922796353899E-05,3.9671591795691546E-05,16.369071568328536,1.9374998906110255,0.15890803117361782,19.447218536523717,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,451,Management of companies and enterprises,Indirect,66.86819556783989,0.00037672616088132614,0.00027985737969536255,9.686878118596365E-05,30.81922826057877,-4.418897341701409,1.411435494575809,4.201165117929409,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,452,Office administrative services,Indirect,46.711588616214094,0.00048066186748341855,0.00023785333707854252,0.00024280853040487604,38.41531839350912,5.176364324676175,0.1364282304120936,-10.692282361539554,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,453,Facilities support services,Indirect,2.9273492833635566,1.905463002894281E-05,1.1541441224732975E-05,7.513188804209834E-06,1.0582561477667463,0.18074398506157993,0.01108772262201181,0.14086221032373603,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,454,Employment services,Indirect,145.437332387249,0.0011703456658262287,0.0007263938662863936,0.00044395179953983526,75.6635547755023,10.866479452090495,0.3175196886605641,18.903510777706437,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,455,Business support services,Indirect,42.43270584149436,0.00038306638118362275,0.00021670380376804038,0.00016636257741558237,25.226601058532403,3.7627353080911163,0.2370740246892149,-3.359414265343372,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,456,Travel arrangement and reservation services,Indirect,38.82021494900462,0.0001497396248698158,0.00010233067507269543,4.740894979712038E-05,8.331346458128044,1.0653830406545386,0.1930667405361185,5.968509246730287,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,457,Investigation and security services,Indirect,12.3024762816082,0.00019058183699826282,0.00013445978794792847,5.612204905033435E-05,8.288546007174581,1.1808242945928458,0.10272368828181055,-1.067855813413272,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,458,Services to buildings,Indirect,393.4400839136495,0.003863927072844718,0.0030754443527656835,0.0007884827200790348,129.13952661964333,17.295614036475705,2.782539350344874,37.58888707223298,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,459,Landscape and horticultural services,Indirect,2161.1351799683052,0.01610275350134468,0.011597441692415673,0.004505311808929006,753.076392624651,100.6250837671777,18.460028831183344,436.6822941541393,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,460,Other support services,Indirect,69.35980654928703,0.0003632636541893847,0.00021622970231298088,0.00014703395187640382,22.941245049618797,3.2013407171875765,0.3107763320311725,15.779147355489352,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,461,Waste management and remediation services,Indirect,277.48535794913164,0.0008631752053998691,0.0007246552429528492,0.00013851996244701982,76.52153281749263,0.0676132969894592,7.639466521941508,46.496337112649236,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,463,"Junior colleges, colleges, universities, and professional schools",Indirect,0.04856174498804323,5.333509782213072E-07,3.166278956502529E-07,2.1672308257105424E-07,0.02124085346628928,0.0038645261687836347,0.001188609876799169,0.0030063889744232552,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,464,Other educational services,Indirect,12.46459080149963,9.547506469728692E-05,6.83368468091387E-05,2.7138217888148218E-05,4.92315224122637,0.45376158151411405,0.3365841057530515,0.9807003159605373,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,466,Offices of dentists,Indirect,4.2244046965206495E-05,2.657765895306113E-10,2.2944860326468662E-10,3.6327986265924647E-11,1.951933415432821E-05,2.2054146864119983E-06,7.772945509719091E-07,1.0277554952648734E-05,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,469,Medical and diagnostic laboratories,Indirect,0.0016255587525703513,7.66125003582174E-09,6.06908847637876E-09,1.5921615594429796E-09,0.0007455861567758143,7.780377836677379E-05,2.850685274639153E-05,0.00037822669724733426,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,471,Other ambulatory health care services,Indirect,0.08439722327706804,7.462849294913413E-07,6.739355248246462E-07,7.234940466669515E-08,0.04163854913337655,0.004450978417095806,0.002487639845711715,-0.008037428721136115,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,478,Performing arts companies,Indirect,263.4217103498508,0.0030263616473638682,0.000811717548134424,0.0022146440992294445,33.868846630413984,58.89867487987187,5.718266194323687,7.389007564451749,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,479,Commercial Sports Except Racing,Indirect,0.7066277114590316,1.2452151013259769E-05,2.0882610125801773E-06,1.0363890000679592E-05,0.13191520790232458,0.4086881189581494,0.012825496825445816,-0.06284317977246844,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,480,Racing and Track Operation,Indirect,0.0025457708022214383,4.828417013852331E-08,1.1037199296071096E-08,3.724697084245221E-08,0.0005444676147760332,0.0018266631227772578,2.2605540846989354E-05,-0.001276507862486147,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,481,"Independent artists, writers, and performers",Indirect,137.14383494768003,0.0009658492850005452,8.92297610273327E-05,0.0008766195239732123,6.826810126628446,26.74112394102079,3.4801693033934855,5.339801175019115,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,482,Promoters of performing arts and sports and agents for public figures,Indirect,175.5632056087422,0.00121420251673269,0.00022947551292024093,0.0009847270038124492,12.120778012259663,28.077260855057446,2.944100865290004,4.179025568547473,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,483,"Museums, historical sites, zoos, and parks",Indirect,0.14487722019344731,1.0712807057162905E-06,1.0311260428732442E-06,4.0154662843046204E-08,0.07609077636091607,0.004588100832048508,0.0014020478194028251,0.0023250766161699923,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,484,Amusement parks and arcades,Indirect,0.049099603343845825,4.5760667075195453E-07,3.7603428156060725E-07,8.157238919134725E-08,0.014550881491501104,0.0016255630713590897,0.012129710523630042,0.0032263787724300746,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,485,Gambling industries (except casino hotels),Indirect,0.027190399419496265,1.1808032118437448E-07,1.0306641478828085E-07,1.501390639609364E-08,0.00631948243986802,0.00015293469351777806,0.0021292609579537233,0.007662800463654776,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,486,Other amusement and recreation industries,Indirect,1.0915452772768475,1.246772900563404E-05,1.0407522040392902E-05,2.0602069652411375E-06,0.43575106890213156,0.03515086536468211,0.13438950454234577,0.053432409940636895,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,487,Fitness and recreational sports centers,Indirect,0.7848190451801582,1.210556157770697E-05,1.0658639341450706E-05,1.446922236256264E-06,0.3029397647034215,0.023041170596087488,0.07601166724256292,0.012748495049038296,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,488,Bowling centers,Indirect,0.0003706745636814354,5.194820980966297E-09,4.53041686838147E-09,6.644041125848276E-10,0.00016247617633526073,1.2198259938121748E-05,3.0561841358870555E-05,-1.039737514987097E-05,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,489,"Hotels and motels, including casino hotels",Indirect,0.8336527463679178,4.182936913290994E-06,3.852191033365327E-06,3.307458799256663E-07,0.2851546330040872,0.00030637042546448524,0.033931371299971015,0.2713815862081817,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,490,Other accommodations,Indirect,0.20265673642519305,1.12343150455011E-06,1.0660163988295506E-06,5.74151057205595E-08,0.07563428874368451,5.0279248546975994E-05,0.0066896822661898685,0.05311801714934535,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,491,Full-service restaurants,Indirect,436.6690506132994,0.004270262855045001,0.003973497060727568,0.0002967657943174329,153.08177906658716,7.150865586381613,5.593217624513799,72.55444075423698,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,492,Limited-service restaurants,Indirect,150.875056240229,0.0012524265941741628,0.001151277871126381,0.0001011487230477818,40.91119546139546,5.370389878787847,2.549332464604412,21.635980851463017,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,493,All other food and drinking places,Indirect,33.42594141558777,0.0003376590720773172,0.000316916219909607,2.074285216771016E-05,15.177571091124985,0.3401145017162736,0.6599135677609212,6.5723525696451075,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,494,"Automotive repair and maintenance, except car washes",Indirect,36.750209089451396,0.000252694354577104,0.00013545837502292987,0.00011723597955417411,11.225716045666122,8.33957647098266,0.8477389594960871,2.393798966568676,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,495,Car washes,Indirect,4.125212635563199,3.410646274374343E-05,2.1605364923760037E-05,1.2501097819983392E-05,1.2681039437821748,0.8851443524813349,0.07915303711896553,0.12766132678941788,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,496,Electronic and precision equipment repair and maintenance,Indirect,301.19083488774095,0.0016189220241982821,0.0009444525109655296,0.0006744695132327523,102.52980884072336,48.247366387548304,4.01792082181413,46.66583143785851,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,497,Commercial and industrial machinery and equipment repair and maintenance,Indirect,27.96768000377008,0.00019791549556752842,0.00010040771120431335,9.750778436321508E-05,9.48756750688742,6.394255547353351,0.9198542626763404,-0.6693230519895305,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,498,Personal and household goods repair and maintenance,Indirect,157.65312247685802,0.0006997653685646425,0.00048425110330024303,0.00021551426526439957,31.648778085901586,17.797126620417128,3.0646165829593843,22.358690751569338,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,501,Dry-cleaning and laundry services,Indirect,210.6695105405869,0.00435636107928017,0.0013366845345277954,0.003019676544752374,72.74147684405847,136.5150345287765,4.002634293738276,-65.7755305132463,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,502,Other personal services,Indirect,7.978002289685225,7.274098607526299E-05,3.238486008360511E-05,4.035612599165788E-05,1.7457359896228868,2.050889467585946,0.13960634320161458,0.6228417514031621,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,504,"Grantmaking, giving, and social advocacy organizations",Indirect,0.026923019492407368,1.241208284283524E-07,1.0826858677900022E-07,1.5852241649352186E-08,0.01084577998828607,0.0004553278107497954,0.0001732568231415141,0.002797432450413254,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,505,Business and professional associations,Indirect,9.119763162749164,3.8844692931648214E-05,3.316547410054845E-05,5.679218831099761E-06,3.050551936541189,0.17908519844532558,0.102602756243552,0.8288872519053169,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,506,Labor and civic organizations,Indirect,0.004683192063025319,3.253995469055177E-08,2.9431247021296695E-08,3.1087076692550733E-09,0.002026458429460619,8.986755669586276E-05,3.0918059025160584E-05,0.0003691213826662467,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,508,Postal service,Indirect,12.43761877628662,7.438622580632668E-05,7.438622580632668E-05,0,9.993362837865277,0,0,0.7417220432122144,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,510,Other federal government enterprises,Indirect,0.06531142212306265,1.851429988994019E-06,1.851429988994019E-06,0,0.4192859877647504,0,-2.298340935045493,0.9260163605990289,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,514,Local government passenger transit,Indirect,2.8044623311542014,5.3968100257251634E-05,5.3968100257251634E-05,0,2.9525026812207553,0,0,-2.4990005480640334,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,516,Other local government enterprises,Indirect,90.89728155296825,0.0001751563973629618,0.0001751563973629618,0,24.763777603915692,0,-4.2426547229489975,19.63832280286695,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,1,Oilseed farming,Induced,0.002769659061376948,4.8411040426653095E-09,8.06453361223472E-10,4.034650681441838E-09,5.395891835774379E-05,0.0005734697455791355,0.00016201478734210702,0.0014472201763560866,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,2,Grain farming,Induced,3.4669965793684776,8.695525400636962E-06,1.1525642256436742E-06,7.542961174993288E-06,0.1018450869170979,0.4099395497390436,-0.14213180329230787,0.1406252452301235,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,3,Vegetable and melon farming,Induced,12.219875507608782,4.930376851833366E-05,3.3437783418580745E-05,1.5865985099752908E-05,1.2330818949599192,4.228792841354647,0.5384496239224767,1.310976792294383,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,4,Fruit farming,Induced,0.01596044127639452,8.670919682947599E-08,6.63397905177336E-08,2.0369406311742382E-08,0.002047763862174851,0.05308859363431385,0.0006964112481222144,-0.04048817944810283,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,6,"Greenhouse, nursery, and floriculture production",Induced,2.392486094582407,1.3785088029791804E-05,1.2975641112736042E-05,8.094469170557608E-07,0.6507118906180577,0.8065728470380881,0.0495588746861494,-0.3484175802269939,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,10,All other crop farming,Induced,2.6689460805983494,3.9430294970006544E-05,4.977662771170064E-06,3.4452632198836475E-05,0.560256206214948,0.5260098310779617,-0.0006902473944991882,-0.24875738248717164,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",Induced,0.14820059678117264,1.1701723238425177E-06,2.2261740202162773E-07,9.475549218208899E-07,0.007137867407803773,0.04466447331557479,0.005328618819714248,0.021256410185176343,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,12,Dairy cattle and milk production,Induced,1.9550832783880683,6.902834281032221E-06,5.780408836335794E-06,1.1224254446964256E-06,0.15996596393006854,0.30668824723695204,0.12172130756323749,0.002667186779181434,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,13,Poultry and egg production,Induced,0.1905935616206605,1.582369278085615E-07,8.798934248602873E-08,7.024758532253277E-08,0.006904233068057714,0.0031445272477882025,0.009981366936157133,0.005200264938415168,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,14,"Animal production, except cattle and poultry and eggs",Induced,2.9941908590271558,2.2125379723516132E-05,4.008764382555586E-06,1.811661534096055E-05,0.24613631851968196,1.6763602489402183,0.12176920391795198,0.6629878912328071,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,15,"Forestry, forest products, and timber tract production",Induced,0.005288121904001154,5.637654373309588E-08,1.9221671093616744E-08,3.715487263947912E-08,0.0022212692671534865,0.0017699830558857172,0.0004175438816400528,0.0005669781812748137,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,16,Commercial logging,Induced,0.00023905256746572509,2.1215882902864303E-09,1.4812043556523552E-09,6.403839346340745E-10,0.00016728940954621738,2.527273311105375E-05,8.78285889045317E-06,-8.848665834387585E-08,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,17,Commercial fishing,Induced,1.1595787673894025,2.913249903656556E-05,1.6021190638731398E-07,2.8972287130178245E-05,0.0495629719585689,1.1602920357484743,0.33586451682041785,-0.39145659813269407,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,18,Commercial hunting and trapping,Induced,0.21910598221600625,5.758765378271398E-07,7.531276794070507E-08,5.005637698864348E-07,0.0065524180364418755,0.1358582697924122,0.011379692933210178,0.061514391777702494,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,19,Support activities for agriculture and forestry,Induced,2.7225137961220724,3.8560974327908735E-05,1.842306157146981E-05,2.013791275643893E-05,2.554628763236736,0.09896679305158401,0.08194012584037298,-0.014486450880946404,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,20,Oil and gas extraction,Induced,11.337560455384965,2.409345701625574E-05,1.1060938846069903E-08,2.408239607740967E-05,0.0010604818855562217,0.07070877522205175,1.6155929401988043,0.0012029864289689444,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,24,Gold ore and silver ore mining,Induced,0.020308309569074603,2.3903414918224768E-08,1.9273980797021496E-08,4.629434121203275E-09,0.004475243345423112,0.0015615377004884977,0.0013830047522102183,0.0017471298802188538,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,26,Stone mining and quarrying,Induced,0.19194652957895167,5.471514770152343E-07,4.940972683821635E-07,5.305420863307082E-08,0.03372347025754326,0.0011784648707592136,0.021807466834692688,0.0300742923238825,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,27,Sand and gravel mining,Induced,0.2503945480016951,7.527302998734545E-07,6.861462993275576E-07,6.658400054589685E-08,0.08504834187534357,0.0019165273124736478,0.022363425811480216,0.025228733908896236,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,29,Other nonmetallic mineral mining and quarrying,Induced,0.06338415638036435,1.916437908234871E-07,1.4623896434048056E-07,4.540482648300656E-08,0.02147129091590537,0.001959754401947459,0.005723271668774836,0.007411105203319683,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,31,Support activities for oil and gas operations,Induced,0.008526492652451777,4.798447430705865E-08,2.2928102413670842E-08,2.5056371893387803E-08,0.0020988260773907126,6.311116365029701E-05,0.0007961870345433093,0.0005363072044245517,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,32,Metal mining services,Induced,0.010125612774304153,3.653593762682775E-08,2.9733547357160658E-08,6.802390269667082E-09,0.0032836750369777644,1.086869607834003E-05,0.0003364604768305958,0.0002431906391870457,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,33,Other nonmetallic minerals services,Induced,4.390447305185286E-06,2.2160592605695585E-11,0,2.2160592605695585E-11,0,8.500239035195646E-08,1.9285642768355038E-07,0,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,37,Electric power generation - Solar,Induced,1.5397828776967284,2.5114599983969005E-06,2.3756300848983657E-06,1.3582991349853447E-07,0.2934891126428437,-0.006620326695908541,0.15211987281649597,0.16027391773475594,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,38,Electric power generation - Wind,Induced,2.8759129897558706,1.5109063986367667E-06,1.5109063986367667E-06,0,0.19903211269476942,0,0.49002673583965745,0.7107137950432831,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,42,Electric power transmission and distribution,Induced,88.87456518636056,6.547662425198571E-05,5.3995082006840196E-05,1.1481542245145513E-05,8.460924357922577,0.002974440452212113,4.693909917331234,12.279784951977431,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,43,Natural gas distribution,Induced,10.94087068707693,1.5251455475348092E-05,1.1689488223515675E-05,3.5619672518324155E-06,3.1535396765837227,0.003156490777195553,1.4859859595384877,2.054947627869646,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,44,"Water, sewage and other systems",Induced,3.6899148709658456,1.5350869578393766E-05,1.4216683373056518E-05,1.1341862053372482E-06,0.9405239026882463,0.00040092592899212726,0.3234463913963911,0.21594360888738,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,55,Maintenance and repair construction of nonresidential structures,Induced,35.24266105275202,0.00015027089661702266,0.00010711814438759196,4.3152752229430685E-05,11.503332694525426,4.114872751058303,0.2883951217397228,1.9453710863874598,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,56,Maintenance and repair construction of residential structures,Induced,57.17024008413844,0.0003131185006039575,0.0002272054049880037,8.591309561595384E-05,22.799033396933098,8.505713904301949,0.528455752800478,3.4751243749560023,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,57,"Maintenance and repair construction of highways, streets, bridges, and tunnels",Induced,0.1549308477520352,6.631573838352006E-07,4.727460096117654E-07,1.904113742234353E-07,0.05075924094582521,0.018156886737985767,0.001294784192995143,0.009260248266567387,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,61,Rice milling,Induced,1.1766037924341688,1.3538852095604191E-06,1.1080276014000269E-06,2.458576081603922E-07,0.09273927770557125,0.0032095486466638093,0.002109207191449341,0.03084142090943689,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,62,Malt manufacturing,Induced,0.5454429923456441,4.3103590356879537E-07,3.4173578825129695E-07,8.930011531749833E-08,0.03726491946855941,0.0005148591588277587,0.0017384161536219578,0.0158481702318002,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,69,Nonchocolate confectionery manufacturing,Induced,0.1576149052312288,3.2932922062683575E-07,2.801045697641012E-07,4.9224650862734516E-08,0.02088860659795969,0.001266458375450515,0.00028122071935391145,0.0009680054924968811,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,73,Frozen specialties manufacturing,Induced,0.048677449389200385,1.328010257701276E-07,1.328010257701276E-07,0,0.0031250882785372404,0,7.881486857843398E-05,0.0004609418075562113,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,74,Canned fruits and vegetables manufacturing,Induced,0.008048637917339927,1.4479903670270221E-08,1.4479903670270221E-08,0,0.0003092378571422885,0,1.6565106891588366E-05,7.589967078430019E-05,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,75,Canned specialties,Induced,0.04575316394285612,5.3716035001929896E-08,5.3716035001929896E-08,0,0.0008744754429913508,0,6.232011809983647E-05,0.00021827743906803766,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,79,Fluid milk manufacturing,Induced,12.273166924240712,1.317326689177274E-05,1.1678640787961015E-05,1.4946261038117237E-06,0.9856903679612354,0.030322117627007643,0.02678536802754692,0.2243026959482617,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,82,Frozen cakes and other pastries manufacturing,Induced,0.04352401588260834,1.5361454030745924E-07,1.3584460530505307E-07,1.7769935002406148E-08,0.007382025316358965,0.0026930605284189797,0.00022165769015632046,0.003907489460581935,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,84,"Animal, except poultry, slaughtering",Induced,0.31691769129490693,4.2057261149327256E-07,3.8133337769253065E-07,3.923923380074189E-08,0.017014751955380113,0.0007904183957505889,0.0007886735370199293,0.002820607581506897,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,85,Meat processed from carcasses,Induced,1.2701391498648338,2.2045070815194086E-06,1.9975218578761572E-06,2.069852236432515E-07,0.09539870559189147,0.00326638614581497,0.0024454470738456964,0.007431171955475461,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,88,"Bread and bakery product, except frozen, manufacturing",Induced,2.2433766647473155,1.1728407821987835E-05,1.0940328983027274E-05,7.880788389605592E-07,0.5547422689658057,0.11088293982814285,0.012199687927635462,0.17866281589025623,""
Lewis and Clark,"Gallatin County, MT (2024)",Lewis and Clark,89,Cookie and cracker manufacturing,Induced,1.867180989063354,5.86296157641836E-06,4.897984627364725E-06,9.649769490536343E-07,0.3582166096849976,0.01750046098495242,0.006780088557395397,0.04036548788380482,""
